timestamp,sender,receiver,amount,sender_balance,is_fraud
2024-11-06 18:21:50,4000006732415095,4000006012985346,7142,104269,0
2024-11-06 18:21:50,4000002781439508,4000003896574205,53627,66543,1
2024-11-06 18:21:50,4000004016578324,4000000271985469,4949,10860,0
2024-11-06 18:21:50,4000001875642308,4000000182453797,4220,46317,0
2024-11-06 18:21:50,4000007235618409,4000008702193546,11903,121745,0
2024-11-06 18:21:50,4000003647029186,4000009321785407,38132,84452,1
2024-11-06 18:21:50,4000009480237166,4000006530789212,3340,46104,0
2024-11-06 18:21:50,4000006840275316,4000008257064399,7754,98175,0
2024-11-06 18:21:50,4000005703189465,4000004069571283,18745,24596,0
2024-11-06 18:21:50,4000007096382152,4000002873914061,17468,82118,0
2024-11-06 18:21:50,4000004072158938,4000000395186424,17751,129239,0
2024-11-06 18:21:50,4000005069278415,4000001073956484,13630,24112,0
2024-11-06 18:21:50,4000001964527808,4000001806297537,7640,138783,0
2024-11-06 18:21:50,4000008504792610,4000009431526709,82,27505,0
2024-11-06 18:21:50,4000004193528670,4000005976430828,16058,23649,0
2024-11-06 18:21:50,4000006149835703,4000004957182607,2105,96928,0
2024-11-06 18:21:50,4000005673402898,4000000547913626,10096,201970,1
2024-11-06 18:21:50,4000009625837102,4000002539780617,2002,74777,0
2024-11-06 18:21:50,4000009761485039,4000004197563285,14385,42211,0
2024-11-06 18:21:50,4000001796342582,4000000654183922,7367,60969,0
2024-11-06 18:21:50,4000008902175632,4000007954206188,451,23383,0
2024-11-06 18:21:50,4000003769104288,4000009045263780,3886,98261,0
2024-11-06 18:21:50,4000002415930674,4000003562810495,6420,61601,0
2024-11-06 18:21:50,4000004913827568,4000006587913400,8602,110683,0
2024-11-06 18:21:50,4000007430258696,4000000183529470,643,20204,0
2024-11-06 18:21:50,4000005097163845,4000007126984035,11840,31220,1
2024-11-06 18:21:50,4000001403729569,4000005480937615,10140,42411,0
2024-11-06 18:21:50,4000002916503483,4000006342791059,4302,12572,0
2024-11-06 18:21:50,4000002803571940,4000002467913081,10407,70889,0
2024-11-06 18:21:51,4000004930126754,4000001926730581,14441,83031,0
2024-11-06 18:21:51,4000002068195732,4000001067284356,8778,34418,0
2024-11-06 18:21:51,4000003825419076,4000004653179287,15049,34638,0
2024-11-06 18:21:51,4000005724608311,4000001590267480,12297,43781,0
2024-11-06 18:21:51,4000006173590828,4000002786519049,15333,60224,0
2024-11-06 18:21:51,4000001394520688,4000009186752401,6039,40371,0
2024-11-06 18:21:51,4000009451273067,4000003540718265,2813,69758,0
2024-11-06 18:21:51,4000009716284503,4000006901824358,11223,66382,0
2024-11-06 18:21:51,4000008350164799,4000009352168077,677,79961,0
2024-11-06 18:21:51,4000008175263404,4000008207153466,7152,27488,0
2024-11-06 18:21:51,4000008659012731,4000001749250833,15434,15879,0
2024-11-06 18:21:51,4000002436958704,4000001608793543,14249,202122,0
2024-11-06 18:21:51,4000009628435102,4000008476903518,11033,20936,0
2024-11-06 18:21:51,4000004506918329,4000007823019648,2054,99653,0
2024-11-06 18:21:51,4000002038695175,4000000172836498,13528,59558,0
2024-11-06 18:21:51,4000007321894567,4000008526094375,7058,51024,0
2024-11-06 18:21:51,4000000592368171,4000008671402951,10191,30370,0
2024-11-06 18:21:51,4000000524918366,4000005089741236,14620,31845,0
2024-11-06 18:21:51,4000005281936477,4000002734860198,15472,100245,0
2024-11-06 18:21:51,4000006875012931,4000004639702814,47059,80396,1
2024-11-06 18:21:51,4000004180759239,4000004981320678,6758,73076,0
2024-11-06 18:21:51,4000000825937164,4000000391468727,5791,32024,0
2024-11-06 18:21:51,4000002961548078,4000002087659411,11350,39609,0
2024-11-06 18:21:51,4000009185763045,4000008230641974,12961,70972,0
2024-11-06 18:21:51,4000002736985415,4000002149307686,4536,16410,0
2024-11-06 18:21:51,4000007631249502,4000006759213480,10386,152381,0
2024-11-06 18:21:51,4000006150832797,4000000968714529,12967,54091,0
2024-11-06 18:21:51,4000009706542134,4000008165409736,18497,49296,0
2024-11-06 18:21:51,4000006028435914,4000000512683741,16398,18250,0
2024-11-06 18:21:51,4000003081256493,4000002816593071,445,214453,0
2024-11-06 18:21:51,4000009035126484,4000008321697042,25833,75126,1
2024-11-06 18:21:51,4000000594723860,4000009415286700,12490,229678,0
2024-11-06 18:21:51,4000006357902849,4000003406892519,10544,51020,0
2024-11-06 18:21:51,4000002109463859,4000002786519049,7517,134914,0
2024-11-06 18:21:51,4000005412630874,4000001409528379,9323,71771,0
2024-11-06 18:21:51,4000005734109862,4000001072654387,5653,67583,0
2024-11-06 18:21:51,4000006903174521,4000002386749152,94,89078,0
2024-11-06 18:21:51,4000007452931808,4000002309674511,12775,54213,0
2024-11-06 18:21:51,4000004918036520,4000004369718253,10692,49668,0
2024-11-06 18:21:51,4000002317849063,4000001523690485,15478,36709,0
2024-11-06 18:21:51,4000001403729569,4000003548176029,1990,32271,0
2024-11-06 18:21:51,4000008613495204,4000009705316480,4275,65565,0
2024-11-06 18:21:51,4000009705316480,4000005430671280,7096,36817,0
2024-11-06 18:21:51,4000006208149731,4000001064732852,9055,96893,0
2024-11-06 18:21:51,4000006791854200,4000008140723961,2181,98521,0
2024-11-06 18:21:51,4000008740231597,4000009836572019,8489,138499,0
2024-11-06 18:21:51,4000009354078167,4000008357240964,39340,70982,1
2024-11-06 18:21:51,4000003152768491,4000003601457829,5363,39468,0
2024-11-06 18:21:51,4000002591640782,4000006945720133,7457,145804,0
2024-11-06 18:21:51,4000003507914683,4000005327189644,8563,16452,0
2024-11-06 18:21:51,4000002986317046,4000003790548610,15810,36983,0
2024-11-06 18:21:51,4000002065873414,4000002863109540,5274,47971,0
2024-11-06 18:21:51,4000009107263587,4000002745819068,14707,21225,0
2024-11-06 18:21:51,4000007518640328,4000006503147893,64687,85944,1
2024-11-06 18:21:51,4000003879465124,4000007153406282,1770,15559,0
2024-11-06 18:21:51,4000001864093521,4000008702193546,13226,94230,0
2024-11-06 18:21:51,4000009687315047,4000005761409383,1450,11656,0
2024-11-06 18:21:51,4000003460278514,4000005079438165,15474,36946,0
2024-11-06 18:21:51,4000005396201783,4000002461305896,9613,12572,0
2024-11-06 18:21:51,4000005407319624,4000004395106283,12027,58656,0
2024-11-06 18:21:51,4000004761802358,4000009218370453,62,19442,0
2024-11-06 18:21:51,4000005624178936,4000004308276918,6740,41243,0
2024-11-06 18:21:52,4000006541328976,4000003149750628,7004,128560,0
2024-11-06 18:21:52,4000004708523695,4000005302976148,17862,61125,0
2024-11-06 18:21:52,4000001054967823,4000001978520435,3919,14495,0
2024-11-06 18:21:52,4000000657321982,4000005129836079,5400,5689,0
2024-11-06 18:21:52,4000001943058628,4000002739460853,18027,21403,0
2024-11-06 18:21:52,4000008269405374,4000005023691844,14012,53357,0
2024-11-06 18:21:52,4000009021845378,4000009513028467,5619,99719,0
2024-11-06 18:21:52,4000006054329189,4000000578362917,6101,13056,0
2024-11-06 18:21:52,4000000497328510,4000009873041258,17991,70561,0
2024-11-06 18:21:52,4000008763512402,4000007296143057,10530,113198,0
2024-11-06 18:21:52,4000002710489657,4000003289674505,17342,81268,0
2024-11-06 18:21:52,4000001403729569,4000009501364825,16696,30281,1
2024-11-06 18:21:52,4000004982361572,4000002137859466,6324,204906,0
2024-11-06 18:21:52,4000005039681474,4000006935720846,15858,25254,0
2024-11-06 18:21:52,4000008321576949,4000004208695175,16296,172046,0
2024-11-06 18:21:52,4000003561908274,4000002570983468,2117,32403,0
2024-11-06 18:21:52,4000000324178658,4000001843729567,8128,9410,0
2024-11-06 18:21:52,4000006102498374,4000003971250861,7962,30177,0
2024-11-06 18:21:52,4000002745163806,4000005862493070,15478,44317,0
2024-11-06 18:21:52,4000004617982032,4000004967523808,6488,115429,0
2024-11-06 18:21:52,4000009865402310,4000004752831903,3830,35053,0
2024-11-06 18:21:52,4000005410289376,4000005904283711,8787,107674,0
2024-11-06 18:21:52,4000009851607237,4000007321069541,6704,54629,0
2024-11-06 18:21:52,4000007512836047,4000002418690739,8997,34155,0
2024-11-06 18:21:52,4000001452630874,4000008105396423,18815,106267,0
2024-11-06 18:21:52,4000007394528167,4000004107923686,11829,29185,0
2024-11-06 18:21:52,4000002356841906,4000001754860328,18684,118056,0
2024-11-06 18:21:52,4000001862503976,4000005192460385,3153,59756,0
2024-11-06 18:21:52,4000009250468371,4000001529368078,8829,39662,0
2024-11-06 18:21:52,4000006407851939,4000006810739424,8576,115126,0
2024-11-06 18:21:52,4000000172436950,4000002974561381,8781,27956,0
2024-11-06 18:21:52,4000005749208360,4000004173908561,8063,45413,0
2024-11-06 18:21:52,4000003752961041,4000005689704311,4943,52214,0
2024-11-06 18:21:52,4000005491823762,4000008129763459,15137,37851,0
2024-11-06 18:21:52,4000008032164597,4000001389564709,10174,110077,0
2024-11-06 18:21:52,4000003120459769,4000000497825630,10731,61109,0
2024-11-06 18:21:52,4000008064392751,4000008654273098,11863,97947,0
2024-11-06 18:21:52,4000002743195065,4000005739814060,8019,100629,0
2024-11-06 18:21:52,4000006142085397,4000002348176593,8691,167504,0
2024-11-06 18:21:52,4000001592634802,4000002048315764,17827,18506,0
2024-11-06 18:21:52,4000007038156243,4000007246085192,18185,84537,0
2024-11-06 18:21:52,4000001963587209,4000008539640719,6454,39034,0
2024-11-06 18:21:52,4000001827634957,4000003018946570,4819,38124,0
2024-11-06 18:21:52,4000007851034964,4000005926378101,13554,49244,0
2024-11-06 18:21:52,4000000148736525,4000008950461322,4234,184057,0
2024-11-06 18:21:52,4000004812950735,4000008125634704,16006,69112,0
2024-11-06 18:21:52,4000008254763092,4000002158360477,4760,35128,0
2024-11-06 18:21:52,4000008507316490,4000006502837940,929,42844,0
2024-11-06 18:21:52,4000004986253106,4000000678143258,11459,37686,0
2024-11-06 18:21:52,4000006290314573,4000003276891401,8539,79604,0
2024-11-06 18:21:52,4000007142609350,4000008027653414,16484,61689,0
2024-11-06 18:21:52,4000001325649788,4000002105749681,7294,44339,0
2024-11-06 18:21:52,4000002549810768,4000008123604576,4997,46419,0
2024-11-06 18:21:52,4000007961280432,4000004261850733,6555,7544,0
2024-11-06 18:21:52,4000009468302172,4000009865043726,15014,129669,0
2024-11-06 18:21:52,4000000168325977,4000009248031562,18415,46777,0
2024-11-06 18:21:52,4000006750324914,4000004789536210,3640,91103,0
2024-11-06 18:21:52,4000001652493701,4000000841793625,5202,29197,0
2024-11-06 18:21:52,4000006825094716,4000004179802362,10221,43907,1
2024-11-06 18:21:52,4000004578329017,4000000286147931,9405,9922,0
2024-11-06 18:21:52,4000002796840534,4000008569127405,8427,33701,0
2024-11-06 18:21:52,4000003194265803,4000007012689458,884,41337,0
2024-11-06 18:21:52,4000002869401354,4000000498261371,12869,179929,0
2024-11-06 18:21:52,4000009247365185,4000004073685210,11093,49104,0
2024-11-06 18:21:52,4000009375608216,4000004519706232,7207,76319,0
2024-11-06 18:21:53,4000006251498035,4000003958076248,10212,87702,0
2024-11-06 18:21:53,4000004850312970,4000003461890275,10338,105604,0
2024-11-06 18:21:53,4000005467932803,4000003520814795,8891,76677,0
2024-11-06 18:21:53,4000006583179428,4000008179652404,14570,22185,0
2024-11-06 18:21:53,4000000135426981,4000003965782143,8502,153458,0
2024-11-06 18:21:53,4000002983410752,4000002798360150,9982,48244,0
2024-11-06 18:21:53,4000001604972836,4000000547913626,1594,67556,0
2024-11-06 18:21:53,4000006980245137,4000002764903157,14361,17768,0
2024-11-06 18:21:53,4000004205897618,4000002784315697,11947,14458,0
2024-11-06 18:21:53,4000005849620134,4000001680597234,19186,20190,0
2024-11-06 18:21:53,4000001690452834,4000005697148022,12594,80670,0
2024-11-06 18:21:53,4000005672310480,4000009670382517,14751,104209,0
2024-11-06 18:21:53,4000005243180974,4000009083465172,338,7041,0
2024-11-06 18:21:53,4000001063825947,4000006238195472,13190,76124,0
2024-11-06 18:21:53,4000007061529837,4000003514809272,13066,14628,0
2024-11-06 18:21:53,4000001649283751,4000004923810562,17777,49609,0
2024-11-06 18:21:53,4000007852693404,4000001480256395,9270,108852,0
2024-11-06 18:21:53,4000002491670830,4000008964307156,13275,23519,0
2024-11-06 18:21:53,4000002370986547,4000009105437829,2451,12846,0
2024-11-06 18:21:53,4000005147863923,4000007268439053,16657,65996,0
2024-11-06 18:21:53,4000004950316780,4000001947825303,2066,83505,0
2024-11-06 18:21:53,4000003716024597,4000007623098412,5837,21507,0
2024-11-06 18:21:53,4000005840316294,4000008156309242,576,4201,0
2024-11-06 18:21:53,4000007954801624,4000001294587308,16898,107108,0
2024-11-06 18:21:53,4000004689023756,4000003524067895,14818,84425,0
2024-11-06 18:21:53,4000009742163804,4000002967805134,11116,132329,0
2024-11-06 18:21:53,4000009534671089,4000009786315427,9086,85587,0
2024-11-06 18:21:53,4000009802745631,4000009471305865,16342,67046,0
2024-11-06 18:21:53,4000004628139051,4000006427958300,6004,55762,0
2024-11-06 18:21:53,4000005179403267,4000009258647133,7319,68081,0
2024-11-06 18:21:53,4000007386012451,4000005496783128,5051,6059,0
2024-11-06 18:21:53,4000001978520435,4000007986531405,9369,22799,0
2024-11-06 18:21:53,4000003289514073,4000002178364954,14773,81946,0
2024-11-06 18:21:53,4000006279405830,4000005807693123,6078,15901,0
2024-11-06 18:21:53,4000002815693070,4000001938760543,10455,63576,0
2024-11-06 18:21:53,4000005923487061,4000002371954684,11509,124001,0
2024-11-06 18:21:53,4000000849752169,4000002185649074,19013,38213,0
2024-11-06 18:21:53,4000004120569383,4000006278043913,387,91148,0
2024-11-06 18:21:53,4000000296318753,4000006357082493,14876,50540,0
2024-11-06 18:21:53,4000007059682143,4000006749182035,309,108460,0
2024-11-06 18:21:53,4000009706253419,4000005014276894,13409,108352,0
2024-11-06 18:21:53,4000002956483711,4000008723540691,33445,98189,1
2024-11-06 18:21:53,4000003570941621,4000000328415973,10399,93747,0
2024-11-06 18:21:53,4000009165473029,4000008924106573,12559,124555,0
2024-11-06 18:21:53,4000002813756945,4000002037148598,384,63142,0
2024-11-06 18:21:53,4000006012549738,4000001524609831,5984,31791,0
2024-11-06 18:21:53,4000002186507347,4000000214835979,12178,35442,0
2024-11-06 18:21:53,4000007385194607,4000001390576247,6963,52781,0
2024-11-06 18:21:53,4000005203817466,4000007619380253,18005,65244,0
2024-11-06 18:21:53,4000001254987639,4000000352819769,4460,13039,0
2024-11-06 18:21:53,4000006948753016,4000004831970250,2459,37146,0
2024-11-06 18:21:53,4000007213096859,4000001209576487,8756,97624,0
2024-11-06 18:21:53,4000008351746297,4000004890175361,6279,6769,0
2024-11-06 18:21:53,4000009603728547,4000006081275397,13767,70530,0
2024-11-06 18:21:53,4000002154067894,4000003754891626,16624,17757,0
2024-11-06 18:21:53,4000003960587422,4000005210839644,8318,13521,0
2024-11-06 18:21:53,4000008967254314,4000004609327816,11613,14825,0
2024-11-06 18:21:53,4000006847523015,4000006974820515,7560,104189,0
2024-11-06 18:21:53,4000004092765134,4000007902156485,5061,31984,0
2024-11-06 18:21:53,4000007042183951,4000008137054966,6062,52871,0
2024-11-06 18:21:53,4000009847653121,4000008045932675,5951,33168,0
2024-11-06 18:21:53,4000009074852636,4000000391786243,1479,15115,1
2024-11-06 18:21:54,4000000369815743,4000003954817025,3655,51735,0
2024-11-06 18:21:54,4000008170642354,4000002495073189,2013,24837,0
2024-11-06 18:21:54,4000009407326852,4000007891053644,10954,19532,0
2024-11-06 18:21:54,4000007504619385,4000001658792346,9591,11511,0
2024-11-06 18:21:54,4000008319572462,4000008240967534,10349,105540,0
2024-11-06 18:21:54,4000002789531405,4000005802196346,6975,81709,0
2024-11-06 18:21:54,4000004530269814,4000008453916079,19377,86538,0
2024-11-06 18:21:54,4000003759104827,4000008376152497,1069,72282,0
2024-11-06 18:21:54,4000007865430216,4000002146835903,20745,68345,1
2024-11-06 18:21:54,4000004193280769,4000001907326458,19261,173050,0
2024-11-06 18:21:54,4000009351624807,4000001293068573,18676,104776,0
2024-11-06 18:21:54,4000008152094764,4000008012954678,19952,95620,0
2024-11-06 18:21:54,4000006309851425,4000005418372968,1093,13146,0
2024-11-06 18:21:54,4000000917264352,4000005901726837,298,56987,0
2024-11-06 18:21:54,4000000832541769,4000005301862794,7960,40956,0
2024-11-06 18:21:54,4000009142573081,4000006521780931,1555,83460,0
2024-11-06 18:21:54,4000005329784616,4000004538621792,15520,62779,0
2024-11-06 18:21:54,4000002089743155,4000008367594202,855,86732,0
2024-11-06 18:21:54,4000008752041363,4000002803461951,2756,77845,0
2024-11-06 18:21:54,4000003726450899,4000009360124757,15408,81051,0
2024-11-06 18:21:54,4000006827351098,4000008269301540,6094,237909,0
2024-11-06 18:21:54,4000004689071524,4000008037512493,4832,97307,0
2024-11-06 18:21:54,4000008142037592,4000005231097842,18114,81596,0
2024-11-06 18:21:54,4000004786239107,4000002197345687,6131,65236,0
2024-11-06 18:21:54,4000009426153873,4000000435768918,6551,29289,0
2024-11-06 18:21:54,4000004879310260,4000009651743083,17306,84783,0
2024-11-06 18:21:54,4000002730946181,4000005140376980,18675,46117,0
2024-11-06 18:21:54,4000000327815645,4000003754801294,929,76388,0
2024-11-06 18:21:54,4000005817923049,4000000325798645,11068,97314,0
2024-11-06 18:21:54,4000000128649532,4000007248930510,9844,41291,0
2024-11-06 18:21:54,4000004938501271,4000003926174851,160,38584,0
2024-11-06 18:21:54,4000007042183951,4000001259384709,16676,46809,0
2024-11-06 18:21:54,4000007642518903,4000005021634986,4880,72776,0
2024-11-06 18:21:54,4000009861274358,4000004065928313,15932,123511,0
2024-11-06 18:21:54,4000006458179032,4000003429680172,6986,29434,0
2024-11-06 18:21:54,4000002145837603,4000007681342959,13670,56206,0
2024-11-06 18:21:54,4000003465109870,4000005342786093,5146,29727,0
2024-11-06 18:21:54,4000005821637940,4000002065947382,6136,287595,0
2024-11-06 18:21:54,4000001062497532,4000008701325693,15354,39223,0
2024-11-06 18:21:54,4000007981423657,4000005748691301,6052,34414,0
2024-11-06 18:21:54,4000005697021484,4000001963854724,14604,42025,0
2024-11-06 18:21:54,4000005190468232,4000006529013749,1414,232045,0
2024-11-06 18:21:54,4000002714609383,4000000296758131,11558,145801,0
2024-11-06 18:21:54,4000002985314606,4000009186573047,10030,69457,0
2024-11-06 18:21:54,4000002746593100,4000002613498078,15115,130984,0
2024-11-06 18:21:54,4000006380125491,4000007321894567,16052,20360,0
2024-11-06 18:21:54,4000006294708358,4000004750918322,8217,64473,0
2024-11-06 18:21:54,4000001387562499,4000007265149085,16465,48200,0
2024-11-06 18:21:54,4000003627451087,4000007580432612,2705,58699,0
2024-11-06 18:21:54,4000003608124794,4000003789524168,16067,59130,0
2024-11-06 18:21:54,4000007569324814,4000003146875907,13112,102316,0
2024-11-06 18:21:54,4000008642501790,4000002894605714,18423,44243,0
2024-11-06 18:21:54,4000003475182099,4000003942561800,11941,81165,0
2024-11-06 18:21:54,4000006294175087,4000009245318061,10065,37821,0
2024-11-06 18:21:54,4000001684950322,4000000946185727,13305,83009,0
2024-11-06 18:21:54,4000006039415822,4000009645103824,4148,27473,0
2024-11-06 18:21:54,4000002934576107,4000008021964353,4800,56415,0
2024-11-06 18:21:54,4000004623985714,4000009812670548,5837,41095,0
2024-11-06 18:21:54,4000002093487161,4000000743829519,11789,44626,0
2024-11-06 18:21:54,4000004593178209,4000002897354062,19883,76518,0
2024-11-06 18:21:54,4000000172698534,4000006872315493,10936,90672,0
2024-11-06 18:21:54,4000007138459208,4000000869741324,2269,6522,0
2024-11-06 18:21:54,4000006158230473,4000002149037655,5517,81023,0
2024-11-06 18:21:55,4000003148659077,4000009046531821,11411,81100,0
2024-11-06 18:21:55,4000003280564911,4000006531487923,5175,14878,0
2024-11-06 18:21:55,4000002469183055,4000001724659081,8047,29479,0
2024-11-06 18:21:55,4000005368419702,4000006807345193,1564,61451,0
2024-11-06 18:21:55,4000005283109677,4000007314058261,19656,154070,0
2024-11-06 18:21:55,4000002638547107,4000006235048971,15693,166512,0
2024-11-06 18:21:55,4000004581639204,4000008340752968,20101,78178,1
2024-11-06 18:21:55,4000009456703126,4000004723815068,1032,55777,0
2024-11-06 18:21:55,4000008390756125,4000007305284199,16691,66727,0
2024-11-06 18:21:55,4000002731946057,4000000432591784,7444,45816,0
2024-11-06 18:21:55,4000002498560315,4000007145083926,8567,36212,0
2024-11-06 18:21:55,4000003178564098,4000004821306598,2677,83321,0
2024-11-06 18:21:55,4000005041728396,4000009120356871,604,83952,0
2024-11-06 18:21:55,4000002951408739,4000000948173622,15920,119149,0
2024-11-06 18:21:55,4000008915673409,4000008793510467,1687,2606,0
2024-11-06 18:21:55,4000005602348170,4000006795310845,14292,53886,0
2024-11-06 18:21:55,4000002169480538,4000002539780617,15623,141081,0
2024-11-06 18:21:55,4000009527813466,4000000423651894,16207,54589,0
2024-11-06 18:21:55,4000008061327594,4000001407823954,15485,45174,0
2024-11-06 18:21:55,4000006845217909,4000004829056716,8159,12696,0
2024-11-06 18:21:55,4000001709826432,4000000847295310,12882,96151,0
2024-11-06 18:21:55,4000002951634805,4000006078425195,9610,23971,0
2024-11-06 18:21:55,4000008046175290,4000008957341063,2304,8287,0
2024-11-06 18:21:55,4000006324870152,4000009634750213,13486,66794,0
2024-11-06 18:21:55,4000008027146591,4000006132908541,9481,76668,0
2024-11-06 18:21:55,4000008479356011,4000006123597402,12085,82707,0
2024-11-06 18:21:55,4000007329405184,4000005203981767,286,75002,0
2024-11-06 18:21:55,4000005416893700,4000001659207435,5809,89832,0
2024-11-06 18:21:55,4000004612078935,4000007358291646,9360,102665,0
2024-11-06 18:21:55,4000003914078627,4000005294180360,1384,42223,0
2024-11-06 18:21:55,4000002418607956,4000004205918679,4328,89830,0
2024-11-06 18:21:55,4000004128365701,4000007802156346,4120,30558,0
2024-11-06 18:21:55,4000004250683913,4000000619345780,8781,113397,0
2024-11-06 18:21:55,4000001954708327,4000001834672099,1060,74027,0
2024-11-06 18:21:55,4000005643827901,4000000693748123,1686,24763,0
2024-11-06 18:21:55,4000002956417388,4000004176359283,17241,50152,0
2024-11-06 18:21:55,4000005102648798,4000003782964502,10211,36991,0
2024-11-06 18:21:55,4000002106539784,4000002704651833,50286,86967,1
2024-11-06 18:21:55,4000002486159377,4000000465238915,18178,24314,0
2024-11-06 18:21:55,4000001754826097,4000002319507487,8263,171137,0
2024-11-06 18:21:55,4000007162395807,4000003190784260,16943,104714,0
2024-11-06 18:21:55,4000006948057327,4000007954810633,13550,114698,0
2024-11-06 18:21:55,4000000375829464,4000000256491731,19116,33647,0
2024-11-06 18:21:55,4000001378206494,4000008062174938,6491,80577,0
2024-11-06 18:21:55,4000002485139701,4000007628450931,18534,70130,0
2024-11-06 18:21:55,4000005739601848,4000007852490165,19036,47236,0
2024-11-06 18:21:55,4000007164389055,4000001732098652,45110,45973,1
2024-11-06 18:21:55,4000008302615971,4000001439876053,10637,107363,0
2024-11-06 18:21:55,4000002108549674,4000005418372968,35434,37755,1
2024-11-06 18:21:55,4000001489537209,4000009761208431,323,64300,0
2024-11-06 18:21:55,4000004059237614,4000001658732904,15341,84718,0
2024-11-06 18:21:55,4000006512490839,4000001506839240,7680,17791,0
2024-11-06 18:21:55,4000008047612952,4000007350462195,26330,43915,1
2024-11-06 18:21:55,4000009853741067,4000009740813525,16212,42544,0
2024-11-06 18:21:55,4000000817496328,4000000931528477,59,105464,0
2024-11-06 18:21:55,4000009507681347,4000003698072150,8169,96100,0
2024-11-06 18:21:55,4000004250869314,4000005186907326,12460,23392,0
2024-11-06 18:21:55,4000000152867943,4000003706492184,10071,45044,0
2024-11-06 18:21:55,4000000832567145,4000005921604733,3661,65216,0
2024-11-06 18:21:55,4000004798350215,4000007184602958,2123,85487,0
2024-11-06 18:21:55,4000001735249682,4000001605928472,12668,35798,0
2024-11-06 18:21:55,4000002357146909,4000000361257480,9310,69871,0
2024-11-06 18:21:55,4000003192670459,4000001827435066,13860,53446,0
2024-11-06 18:21:56,4000005804317924,4000002387609157,18427,29990,0
2024-11-06 18:21:56,4000002410768590,4000004086523978,7755,64446,0
2024-11-06 18:21:56,4000001902356781,4000008140327961,5487,41692,0
2024-11-06 18:21:56,4000008461970233,4000008357041693,8714,85462,0
2024-11-06 18:21:56,4000007038529647,4000000146729357,6057,80474,0
2024-11-06 18:21:56,4000000718934567,4000001532748605,10073,26326,0
2024-11-06 18:21:56,4000005087196342,4000008923716059,2178,9648,0
2024-11-06 18:21:56,4000009205146833,4000000987612456,6578,52371,0
2024-11-06 18:21:56,4000007324510988,4000005802149634,13200,73450,0
2024-11-06 18:21:56,4000000938641570,4000001279584304,12429,111780,0
2024-11-06 18:21:56,4000001582743969,4000001769502436,13096,94215,0
2024-11-06 18:21:56,4000000764195329,4000002631758404,5454,16747,0
2024-11-06 18:21:56,4000004657293803,4000004267980310,9424,96149,0
2024-11-06 18:21:56,4000002053786495,4000007154302696,5943,51167,0
2024-11-06 18:21:56,4000008962345109,4000008570143268,2816,39493,0
2024-11-06 18:21:56,4000004963872019,4000003814967259,1194,63325,0
2024-11-06 18:21:56,4000005976438102,4000008376152497,62848,94444,1
2024-11-06 18:21:56,4000000946157320,4000006127938503,5665,62040,0
2024-11-06 18:21:56,4000002456081932,4000003950268140,5107,37064,0
2024-11-06 18:21:56,4000006817539025,4000007205461939,6036,132981,0
2024-11-06 18:21:56,4000004072568193,4000005039748216,2595,35075,0
2024-11-06 18:21:56,4000008059213764,4000000687523193,19357,32317,0
2024-11-06 18:21:56,4000000768942510,4000001038479622,19965,27437,0
2024-11-06 18:21:56,4000001942085366,4000007038452964,1730,156132,0
2024-11-06 18:21:56,4000006058194373,4000007592063488,7342,57079,0
2024-11-06 18:21:56,4000008143569270,4000003428971507,48491,51655,1
2024-11-06 18:21:56,4000005371280695,4000008703124961,13228,21068,0
2024-11-06 18:21:56,4000006942103853,4000009270145686,3066,85276,0
2024-11-06 18:21:56,4000000469321782,4000005698071421,13161,30235,0
2024-11-06 18:21:56,4000009817620340,4000000136479823,3382,87787,0
2024-11-06 18:21:56,4000003485920710,4000000629318454,11414,56608,0
2024-11-06 18:21:56,4000002950641785,4000009124875603,11071,25240,0
2024-11-06 18:21:56,4000005426071933,4000000927643850,15791,50624,0
2024-11-06 18:21:56,4000009816207537,4000008279504166,12796,30360,0
2024-11-06 18:21:56,4000004935062780,4000002604137982,13608,64014,0
2024-11-06 18:21:56,4000008012763954,4000006730452918,19429,35636,0
2024-11-06 18:21:56,4000005604192832,4000005329784616,8127,63804,0
2024-11-06 18:21:56,4000003210784969,4000007354682012,15390,18580,0
2024-11-06 18:21:56,4000006273519404,4000009513726482,14193,15595,0
2024-11-06 18:21:56,4000003509628141,4000008014762939,15712,67906,0
2024-11-06 18:21:56,4000005429078612,4000008205614733,17017,115382,0
2024-11-06 18:21:56,4000008217063499,4000003705219646,4254,65414,0
2024-11-06 18:21:56,4000002158360477,4000001429578065,8007,65712,0
2024-11-06 18:21:56,4000007139068255,4000007869241304,5769,39862,0
2024-11-06 18:21:56,4000003152780462,4000009413526073,2329,82027,0
2024-11-06 18:21:56,4000009651870241,4000003580614291,8578,20753,0
2024-11-06 18:21:56,4000003178602542,4000008695071436,732,45027,0
2024-11-06 18:21:56,4000001286947056,4000002503849760,13203,44326,1
2024-11-06 18:21:56,4000008054236174,4000007836490521,12474,91980,0
2024-11-06 18:21:56,4000000471832651,4000000167482597,7198,75638,0
2024-11-06 18:21:56,4000005089721360,4000000871539245,2902,39606,0
2024-11-06 18:21:56,4000003871509465,4000008291730450,1623,59074,0
2024-11-06 18:21:56,4000007341569082,4000006214035981,1323,18745,0
2024-11-06 18:21:56,4000004290351760,4000007536804195,9322,114876,0
2024-11-06 18:21:56,4000003956871244,4000009751860241,13707,92751,0
